,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years
301,LANC,135,12/05/1988,06/08/2022,2.977777777777778,0.8,1394.4444444444446,4,1988,34
302,GLW,36,08/28/2013,05/27/2022,2.9166666666666665,0.27,20.0,1,2013,9
303,MCBS,11,10/31/2019,05/03/2022,2.8181818181818183,0.15,20.0,1,2019,3
304,IPG,36,08/29/2013,06/03/2022,2.9444444444444446,0.29,26.66666666666667,1,2013,9
305,PSEC,169,12/08/2004,08/26/2022,1.2544378698224852,0.06,40.0,2,2004,18
306,VIOT,1,03/27/2019,03/27/2019,0.0,0.1,0.0,0,2019,3
307,TRIP,1,11/19/2019,11/19/2019,0.0,3.5,0.0,0,2019,3
308,CHX,2,04/07/2022,06/30/2022,1.0,0.075,0.0,0,2022,0
309,WIRE,63,01/03/2007,06/30/2022,2.9365079365079363,0.02,0.0,2,2007,15
310,TPR,3,12/02/2021,06/02/2022,3.0,0.25,0.0,0,2021,5
311,RE,36,08/26/2013,05/24/2022,2.9166666666666665,1.65,56.25,1,2013,9
312,WMG,8,08/24/2020,05/20/2022,2.625,0.15,25.0,1,2020,2
313,MATW,111,09/26/1994,05/06/2022,2.990990990990991,0.22,45.45454545454547,3,1994,28
314,RGCO,117,04/11/1994,07/14/2022,2.8974358974358974,0.195,1425.4237288135594,3,1994,28
315,EVLMC,73,05/02/2016,01/03/2023,1.0,0.0,262.8205128205129,1,2016,0
316,PINC,8,08/31/2020,05/31/2022,2.625,0.2,5.263157894736835,1,2020,2
317,ORRF,28,08/05/2015,04/29/2022,2.9642857142857144,0.19,20.0,1,2015,0
318,WSTG,77,04/03/2003,05/13/2022,2.9740259740259742,0.17,10.0,2,2003,19
319,SWBI,7,09/16/2020,03/16/2022,2.5714285714285716,0.08,60.0,1,2020,2
320,CVLY,9,04/27/2020,04/25/2022,3.0,0.15,30.0,1,2020,25
321,MAS,36,07/02/2013,05/26/2022,2.9444444444444446,0.28,67.85714285714283,1,2013,9
322,BHFAO,8,09/09/2020,06/09/2022,2.625,0.421875,0.0,1,2020,2
323,YY,8,09/03/2020,06/22/2022,2.625,0.51,64.51612903225808,1,2020,2
324,DOW,12,08/29/2019,05/27/2022,3.0,0.7,0.0,1,2019,9
325,ACGLN,5,09/14/2021,09/14/2022,2.4,0.284375,1.4210854715202004e-14,0,2021,1
326,HFBL,68,07/25/2005,04/29/2022,2.9558823529411766,0.1,33.33333333333334,2,2005,17
327,EZPW,7,08/07/1998,02/04/2000,2.5714285714285716,0.0125,0.0,0,1998,24
328,BRY,6,06/14/2021,06/14/2022,2.5,0.06,116.66666666666669,0,2021,4
329,GWRS,74,05/13/2016,06/15/2022,0.9864864864864865,0.02458,9.999999999999986,1,2016,6
330,SMMF,29,06/11/2015,06/14/2022,3.0,0.18,25.0,1,2015,0
331,HNNAZ,2,03/14/2022,06/14/2022,1.5,0.3046875,1.5625,0,2022,0
332,MO,37,06/12/2013,06/14/2022,2.918918918918919,0.9,14.285714285714292,1,2013,9
333,POOL,73,05/20/2004,05/13/2022,2.958904109589041,1.0,37.93103448275863,2,2004,18
334,TROW,136,12/23/1988,06/14/2022,2.911764705882353,1.2,284.6153846153846,4,1988,34
335,AMTB,3,12/21/2021,05/12/2022,1.6666666666666667,0.09,50.0,0,2021,1
336,PFIN,16,03/29/2016,02/21/2020,2.9375,0.05,0.0,1,2016,27
337,AEE,37,09/09/2013,06/07/2022,2.8378378378378377,0.59,7.272727272727266,1,2013,9
338,ATNI,91,12/29/1999,06/29/2022,3.0,0.17,16.666666666666686,3,1999,30
339,WHLRD,9,09/28/2016,09/27/2018,2.6666666666666665,0.546875,800.8237232289949,0,2016,6
340,GECCN,17,12/12/2019,12/14/2023,2.823529411764706,0.410764,1.1236234741223114,1,2019,0
341,ROIC,6,06/17/2021,06/16/2022,2.5,0.13,85.7142857142857,0,2021,12
342,SHIP,1,06/27/2022,06/27/2022,3.0,0.025,-50.0,0,2022,14
343,GILD,29,06/12/2015,06/14/2022,2.896551724137931,0.73,10.63829787234043,1,2015,7
344,LANDO,21,10/26/2020,06/21/2022,0.9523809523809523,0.125,0.0,1,2020,2
345,HPK,4,07/14/2021,04/29/2022,2.25,0.025,0.0,0,2021,1
346,BKCC,60,09/12/2007,06/15/2022,2.95,0.1,100.0,2,2007,15
347,DXC,13,03/27/2017,03/24/2020,2.769230769230769,0.21,28.571428571428555,1,2017,5
348,HON,84,08/16/2001,05/12/2022,2.9761904761904763,0.98,14.999999999999986,3,2001,0
349,HTLF,100,12/09/1998,05/12/2022,2.81,0.27,220.0,3,1998,24
350,NICE,16,05/21/2013,02/23/2017,2.8125,0.16,0.0,0,2013,9
351,FITBO,11,12/26/2019,06/27/2022,2.727272727272727,0.30938,0.0,1,2019,3
352,ES,30,02/26/2015,05/18/2022,2.9,0.637,6.741573033707866,1,2015,7
353,MCK,36,08/29/2013,05/31/2022,2.9166666666666665,0.47,21.428571428571416,1,2013,9
354,RILYZ,5,10/14/2021,10/13/2022,2.4,0.328125,7.142857142857139,0,2021,1
355,KOSS,52,09/26/2001,03/27/2014,2.8846153846153846,0.06,769.230769230769,2,2001,21
356,MRO,6,02/16/2021,05/17/2022,3.0,0.08,33.33333333333334,0,2021,9
357,WW,31,03/22/2006,09/25/2013,2.903225806451613,0.175,0.0,1,2006,16
358,FWP,1,09/12/2017,09/12/2017,0.0,23.123008,0.0,0,2017,5
359,VABK,5,06/10/2021,06/09/2022,2.4,0.3,0.0,0,2021,1
360,CAAS,1,06/24/2014,06/24/2014,0.0,0.18,0.0,0,2014,8
361,RILYN,13,10/11/2019,10/13/2022,2.769230769230769,0.40625,136.84179842358097,1,2019,3
362,TESS,44,08/10/2009,02/11/2020,2.8636363636363638,0.02,316.6666666666667,1,2009,13
363,VCTR,12,09/09/2019,06/09/2022,2.75,0.25,47.05882352941177,1,2019,3
364,PTE,1,01/19/2016,01/19/2016,0.0,0.33550232,0.0,0,2016,6
365,GBDC,49,06/18/2010,06/02/2022,2.938775510204082,0.3,78.12499999999997,1,2010,12
366,NLOK,39,06/17/2013,06/07/2022,2.769230769230769,0.125,9500.0,1,2013,9
367,WHLM,1,08/14/2006,08/14/2006,0.0,0.04213,0.0,0,2006,16
368,INBK,39,12/06/2012,06/30/2022,2.923076923076923,0.06,0.0,1,2012,10
369,SSP,11,06/14/2018,12/14/2020,3.090909090909091,0.05,0.0,1,2018,22
370,MCBC,33,05/06/2014,05/11/2022,2.9696969696969697,0.08,50.0,1,2014,22
371,CSSE,1,08/03/2018,08/03/2018,0.0,0.45,0.0,0,2018,4
372,NSEC,83,11/01/2001,05/06/2022,3.0,0.06,33.33333333333334,3,2001,34
373,PLBC,8,07/30/2020,04/29/2022,3.0,0.16,16.666666666666686,1,2020,23
374,DHIL,6,03/10/2021,06/01/2022,3.1666666666666665,1.5,1900.0,0,2021,14
375,EA,7,12/01/2020,06/07/2022,2.5714285714285716,0.19,11.764705882352928,1,2020,2
376,BWFG,27,12/09/2015,05/12/2022,2.8518518518518516,0.2,71.42857142857142,1,2015,7
377,WETF,31,11/07/2014,05/10/2022,2.903225806451613,0.03,312.5,1,2014,8
378,STLD,73,07/22/2004,06/29/2022,2.9452054794520546,0.34,100.0,2,2004,18
379,PECO,11,09/14/2021,07/14/2022,0.9090909090909091,0.09,5.882352941176464,0,2021,0
380,IFF,36,09/24/2013,06/23/2022,2.9166666666666665,0.79,20.51282051282051,1,2013,9
381,FELE,116,08/09/1993,05/04/2022,3.0,0.195,60.0,3,1993,34
382,CCL,8,05/24/2018,02/20/2020,3.0,0.5,11.111111111111114,1,2018,9
383,LFVN,1,05/16/2022,05/16/2022,0.0,0.03,0.0,0,2022,0
384,SSSS,10,10/02/2020,03/24/2022,1.9,0.11,900.0,1,2020,6
385,HPE,27,12/07/2015,06/10/2022,2.888888888888889,0.12,49.33333333333334,1,2015,7
386,ITRN,5,06/28/2021,06/28/2022,3.0,0.14,0.0,0,2021,16
387,EPSN,2,03/07/2022,06/14/2022,1.5,0.0625,0.0,0,2022,0
388,NYMTM,8,09/30/2020,06/30/2022,3.0,0.4921875,0.0,1,2020,3
389,GNSS,3,01/13/2016,06/13/2016,1.6666666666666667,0.01,0.0,0,2016,6
390,SLB,36,08/30/2013,05/31/2022,2.9166666666666665,0.175,40.0,1,2013,9
391,LYTS,36,08/29/2013,05/06/2022,3.0,0.05,100.0,1,2013,33
392,SHYF,8,08/17/2020,05/16/2022,3.0,0.05,100.0,1,2020,33
393,SSRM,6,03/04/2021,05/12/2022,2.3333333333333335,0.07,40.0,0,2021,1
394,BEN,37,06/20/2013,06/29/2022,2.918918918918919,0.29,1304.3478260869565,1,2013,9
395,FIS,36,09/12/2013,06/09/2022,2.9166666666666665,0.47,20.51282051282051,1,2013,9
396,RBCAA,98,09/18/1998,06/16/2022,2.9081632653061225,0.341,566.6666666666667,3,1998,24
397,TBNK,63,02/17/2010,05/11/2022,2.3333333333333335,0.23,130.0,1,2010,12
398,DD,13,06/03/2019,05/27/2022,2.769230769230769,0.33,6321.428571428572,1,2019,9
399,CNSL,55,10/12/2005,04/12/2019,2.9454545454545453,0.38738,0.0,1,2005,17
400,CMCO,32,08/06/2014,05/05/2022,3.0,0.07,25.0,1,2014,26
401,KELYB,3,11/23/2021,05/25/2022,3.0,0.075,50.0,0,2021,34
402,TW,13,05/30/2019,05/31/2022,2.769230769230769,0.08,0.0,1,2019,3
403,SWKS,33,05/09/2014,05/23/2022,2.909090909090909,0.56,100.0,1,2014,8
404,OMC,36,09/20/2013,06/09/2022,2.9166666666666665,0.7,25.0,1,2013,9
405,OVBC,111,04/23/1996,05/27/2022,2.81981981981982,0.15,425.0,3,1996,26
406,NTRSO,10,03/12/2020,06/14/2022,2.7,0.29375,0.0,1,2020,2
407,QFIN,3,12/14/2021,06/16/2022,2.0,0.22,0.0,0,2021,1
408,POWL,35,11/18/2013,05/17/2022,2.914285714285714,0.26,4.0,1,2013,9
409,PTRS,9,06/25/2020,05/10/2022,2.5555555555555554,0.025,0.0,1,2020,2
410,OGN,4,08/20/2021,05/13/2022,2.25,0.28,0.0,0,2021,1
411,FCAP,94,03/16/1999,06/15/2022,2.9680851063829787,0.26,25.0,3,1999,23
412,L,36,08/28/2013,05/24/2022,2.9166666666666665,0.063,0.0,1,2013,9
413,DORM,1,12/13/2012,12/13/2012,0.0,1.5,0.0,0,2012,10
414,SSBK,3,11/02/2021,05/03/2022,2.0,0.09,0.0,0,2021,1
415,CBNK,4,07/29/2021,05/06/2022,2.5,0.05,0.0,0,2021,1
416,FULT,143,12/27/1988,06/30/2022,2.8111888111888113,0.15,400.0,4,1988,34
417,WY,8,03/04/2021,06/02/2022,2.25,0.18,752.9411764705882,0,2021,9
418,UBOH,38,06/05/2013,05/27/2022,2.8947368421052633,0.21,100.0,1,2013,23
419,PEG,36,09/04/2013,06/08/2022,2.9166666666666665,0.54,5.882352941176464,1,2013,9
420,OXLCN,2,07/14/2022,08/16/2022,0.5,0.1484375,0.0,0,2022,0
421,WHR,37,05/15/2013,05/19/2022,2.918918918918919,1.75,25.000000000000014,1,2013,9
422,HMST,9,05/01/2020,05/09/2022,3.0,0.35,66.66666666666669,1,2020,9
423,AINV,72,09/21/2004,06/15/2022,2.9583333333333335,0.36,300.0,2,2004,18
424,AGNCO,11,12/30/2019,06/30/2022,2.727272727272727,0.40625,0.0,1,2019,3
425,AXP,37,07/02/2013,06/30/2022,2.891891891891892,0.52,20.930232558139537,1,2013,9
426,BMY,37,07/02/2013,06/30/2022,2.891891891891892,0.54,10.204081632653057,1,2013,9
427,CCNE,95,11/25/1998,05/31/2022,2.968421052631579,0.175,61.53846153846152,3,1998,24
428,CULL,1,01/31/2022,01/31/2022,0.0,0.12,0.0,0,2022,0
429,CVLG,2,03/03/2022,06/02/2022,1.5,0.0625,0.0,0,2022,0
430,NYMTZ,3,12/30/2021,06/30/2022,2.0,0.4375,76.46821555340432,0,2021,1
431,COST,77,05/06/2004,04/28/2022,2.792207792207792,0.9,2445.454545454545,2,2004,18
432,AGNCN,20,09/28/2017,06/30/2022,2.85,0.4375,69.81058841794754,1,2017,5
433,ARLP,4,08/05/2021,05/05/2022,3.0,0.35,100.0,0,2021,23
434,LFUS,47,11/18/2010,05/25/2022,2.9361702127659575,0.53,20.0,1,2010,12
435,FCCO,81,05/02/2002,05/02/2022,2.962962962962963,0.13,25.0,2,2002,20
436,ATAX,65,06/28/2006,06/29/2022,2.9692307692307693,0.57,418.18181818181813,2,2006,34
437,V,36,08/14/2013,05/12/2022,2.9166666666666665,0.375,21.212121212121204,1,2013,9
438,JKHY,75,11/14/2003,05/26/2022,2.986666666666667,0.49,53.84615384615384,2,2003,32
439,REYN,7,11/13/2020,05/16/2022,3.0,0.23,4.545454545454547,1,2020,2
440,INDT,4,09/15/2021,06/29/2022,3.0,0.16,6.666666666666671,0,2021,15
441,ADP,59,12/12/2007,06/09/2022,3.0,1.04,26.08695652173911,2,2007,22
442,CSSEN,20,09/14/2020,06/12/2025,2.85,0.59375,23.69791666666667,1,2020,2
443,MCHP,44,08/16/2011,05/19/2022,3.0,0.276,9.090909090909093,1,2011,20
444,MSEX,60,08/13/2007,05/12/2022,3.0,0.29,7.262569832402235,2,2007,0
445,BXP,37,06/26/2013,06/29/2022,2.918918918918919,0.98,192.30769230769232,1,2013,9
446,MKSI,46,02/25/2011,05/26/2022,2.9347826086956523,0.22,11.111111111111114,1,2011,11
447,HTBK,35,11/05/2013,05/11/2022,3.0,0.13,60.0,1,2013,17
448,EXPO,38,03/06/2013,06/09/2022,2.9210526315789473,0.24,66.66666666666669,1,2013,9
449,POWI,55,11/25/2008,05/27/2022,2.9454545454545453,0.18,100.0,2,2008,14
450,SBNY,16,07/31/2018,04/28/2022,2.8125,0.56,0.0,1,2018,4
451,DVN,38,09/11/2013,06/10/2022,2.763157894736842,1.27,172.72727272727275,1,2013,9
452,RNDB,2,11/08/2021,02/07/2022,1.5,2.15,1333.3333333333335,0,2021,1
453,WTFCM,28,09/29/2015,06/30/2022,2.892857142857143,0.41,0.0,1,2015,7
454,SNY,1,05/26/2022,05/26/2022,0.0,0.2971788,-83.46021603211219,0,2022,19
455,WABC,112,07/11/1994,05/06/2022,2.982142857142857,0.42,20.0,3,1994,28
456,FATBB,4,09/02/2021,05/13/2022,2.0,0.13,0.0,0,2021,1
457,RILYL,7,10/20/2020,04/18/2022,2.5714285714285716,0.4609375,57.89315931901481,1,2020,2
458,BRKL,96,07/29/1998,05/12/2022,2.9791666666666665,0.13,235.29411764705878,3,1998,24
459,CTXS,13,12/06/2018,12/06/2021,2.769230769230769,0.37,5.714285714285722,1,2018,4
460,SMBC,109,05/09/1995,05/12/2022,2.9724770642201834,0.2,28.571428571428555,3,1995,27
461,MCD,36,08/29/2013,06/03/2022,2.9444444444444446,1.38,14.85148514851484,1,2013,9
462,ODFL,22,03/02/2017,05/31/2022,2.8181818181818183,0.3,50.0,1,2017,5
463,GOOD,215,12/29/2003,06/21/2022,1.0325581395348837,0.1254,1100.0,2,2003,19
464,PEAK,11,11/01/2019,05/06/2022,2.727272727272727,0.3,0.0,1,2019,3
465,CCAP,14,03/30/2020,09/01/2022,2.142857142857143,0.05,720.0,1,2020,2
466,CATC,19,11/01/2017,05/04/2022,2.8421052631578947,0.64,10.909090909090907,1,2017,5
467,UCBIO,8,08/28/2020,05/27/2022,2.625,0.4296875,0.0,1,2020,2
468,J,11,10/03/2019,05/26/2022,2.8181818181818183,0.23,11.764705882352928,1,2019,3
469,ERIE,108,01/03/1996,07/05/2022,2.9444444444444446,1.11,369.2307692307692,3,1996,26
470,ALT,1,02/06/2017,05/05/2017,0.0,0.0,0.0,0,2017,5
471,DHC,87,10/23/2000,04/22/2022,2.9655172413793105,0.01,3.333333333333343,3,2000,22
472,KELYA,3,11/23/2021,05/25/2022,3.0,0.075,50.0,0,2021,34
473,ULTA,1,03/16/2012,03/16/2012,0.0,1.0,0.0,0,2012,10
474,PVBC,8,07/29/2020,05/12/2022,3.125,0.04,33.33333333333334,1,2020,3
475,ASO,2,03/16/2022,06/15/2022,1.5,0.075,0.0,0,2022,0
476,NYMT,8,09/23/2020,06/24/2022,3.0,0.1,50.0,1,2020,18
477,HMPT,4,08/19/2021,05/23/2022,2.25,0.04,0.0,0,2021,1
478,HIG,36,08/29/2013,05/31/2022,2.9166666666666665,0.385,20.0,1,2013,9
479,PRAA,1,05/07/2007,05/07/2007,0.0,1.0,0.0,0,2007,15
480,RVSB,28,07/06/2015,04/08/2022,3.0,0.055,33.33333333333334,1,2015,28
481,CAC,92,10/12/1999,04/13/2022,2.9347826086956523,0.4,250.0,3,1999,23
482,JOAN,5,06/10/2021,06/09/2022,2.4,0.11,10.0,0,2021,1
483,STRS,1,03/29/2017,03/29/2017,0.0,1.0,0.0,0,2017,5
484,NCTY,1,01/29/2009,01/29/2009,0.0,1.07,0.0,0,2009,13
485,VBTX,14,02/06/2019,05/12/2022,2.7857142857142856,0.2,36.0,1,2019,3
486,ALK,28,08/02/2013,02/14/2020,2.7857142857142856,0.375,60.0,1,2013,9
487,DPZ,36,09/11/2013,06/14/2022,2.9166666666666665,1.1,25.0,1,2013,9
488,TANNL,32,02/11/2015,11/14/2022,2.90625,0.5,25.003125078126956,1,2015,7
489,MDT,37,07/02/2013,06/23/2022,2.891891891891892,0.68,24.59016393442623,1,2013,9
490,PGR,15,04/04/2019,07/06/2022,2.7333333333333334,0.1,4499.999999999999,1,2019,9
491,EMCF,96,12/01/1998,05/31/2022,2.9270833333333335,0.31,142.10526315789474,3,1998,24
492,CHW,176,08/09/2007,06/10/2022,1.0113636363636365,0.07,24.0,2,2007,0
493,NEM,37,09/03/2013,06/01/2022,2.8378378378378377,0.55,528.5714285714286,1,2013,9
494,UNIT,29,06/26/2015,06/16/2022,2.896551724137931,0.15,340.0,1,2015,7
495,CARE,1,02/14/2020,02/14/2020,0.0,0.14,0.0,1,2020,2
496,XOMAO,5,07/01/2021,06/30/2022,2.2,0.52344,0.00047761194029760645,0,2021,1
497,PNR,38,07/24/2013,07/21/2022,2.8421052631578947,0.21,6214.285714285715,1,2013,9
498,GOGL,4,09/09/2021,05/31/2022,2.75,0.5,100.0,0,2021,25
499,ONEW,1,06/25/2021,06/25/2021,0.0,1.8,0.0,0,2021,1
500,RUSHA,16,08/07/2018,05/11/2022,2.8125,0.19,28.571428571428555,1,2018,4
501,PANL,5,05/28/2021,05/31/2022,3.0,0.075,75.00000000000003,0,2021,3
502,JRVR,30,03/12/2015,06/10/2022,2.9,0.05,725.0,1,2015,7
503,ADI,52,08/25/2009,05/27/2022,3.0,0.76,20.0,1,2009,19
504,BELFB,95,01/07/1999,07/14/2022,2.968421052631579,0.07,40.0,3,1999,23
505,SCHN,114,02/04/1994,04/14/2022,2.9649122807017543,0.1875,1002.9411764705881,3,1994,28
506,PDCO,50,03/30/2010,07/21/2022,2.96,0.26,25.0,1,2010,12
507,HES,37,06/13/2013,06/14/2022,2.918918918918919,0.375,150.0,1,2013,9
508,ALRS,12,09/19/2019,06/16/2022,2.75,0.18,12.5,1,2019,3
509,REG,88,08/09/2000,06/14/2022,2.977272727272727,0.625,10.924369747899163,3,2000,22
510,LAMR,32,09/18/2014,06/16/2022,3.03125,1.2,50.0,1,2014,15
511,FCFS,26,02/26/2016,05/13/2022,2.8846153846153846,0.3,52.0,1,2016,6
512,HBCP,31,12/04/2014,05/06/2022,2.870967741935484,0.23,20.0,1,2014,8
513,TUSK,4,08/06/2018,05/09/2019,2.25,0.125,0.0,0,2018,4
514,OXLC,85,03/17/2011,09/15/2022,1.6235294117647059,0.075,100.0,1,2011,11
515,AIG,36,09/10/2013,06/15/2022,2.9166666666666665,0.32,124.00000000000003,1,2013,9
516,VMC,36,08/26/2013,05/26/2022,2.9166666666666665,0.4,400.0,1,2013,9
517,CSWI,13,05/07/2019,04/28/2022,2.6923076923076925,0.17,13.333333333333343,1,2019,3
518,RILYK,7,04/14/2021,10/13/2022,2.5714285714285716,0.34375,190.32257519629184,0,2021,1
519,KFRC,34,03/12/2014,06/09/2022,3.0,0.3,50.0,1,2014,10
520,GROW,187,03/15/2007,09/09/2022,0.9946524064171123,0.0075,100.0,2,2007,15
521,FUND,29,06/12/2015,06/10/2022,2.9310344827586206,0.1389,228.03514376996804,1,2015,33
522,FNCB,17,05/31/2018,05/31/2022,2.823529411764706,0.075,25.0,1,2018,4
523,FCX,5,07/14/2021,07/14/2022,3.0,0.15,100.0,0,2021,9
524,IPAR,5,06/14/2021,06/14/2022,3.0,0.5,100.0,0,2021,20
525,FTV,25,08/24/2016,05/26/2022,2.76,0.07,19042.85714285714,1,2016,6
526,LOW,37,07/22/2013,07/19/2022,2.918918918918919,1.05,33.33333333333334,1,2013,9
527,GIFI,56,02/12/2004,11/09/2017,2.9464285714285716,0.01,500.0,1,2004,18
528,CL,37,07/19/2013,07/20/2022,2.918918918918919,0.47,5.882352941176464,1,2013,9
529,CMCT,96,12/29/1999,06/16/2022,2.84375,0.085,55850.0,3,1999,28
530,PLCE,24,03/25/2014,12/13/2019,2.875,0.56,100.0,0,2014,8
531,CTBI,96,09/11/1998,06/14/2022,2.9791666666666665,0.4,9.523809523809533,3,1998,34
532,CBRL,4,10/21/2021,07/14/2022,3.0,1.3,30.0,0,2021,34
533,SAFM,37,05/03/2013,05/02/2022,3.0,0.44,463.6363636363636,1,2013,34
534,WST,36,10/21/2013,07/19/2022,2.9166666666666665,0.18,10.0,1,2013,9
535,RTX,11,02/13/2020,08/18/2022,2.727272727272727,0.55,7.8431372549019756,1,2020,2
536,HIFS,112,07/05/1994,04/29/2022,3.0,0.57,357.1428571428571,3,1994,33
537,CTRA,4,10/13/2021,05/12/2022,1.75,0.6,86.66666666666669,0,2021,1
538,NDSN,135,11/18/1988,05/23/2022,2.977777777777778,0.51,30.769230769230774,4,1988,34
539,MPC,36,08/19/2013,05/17/2022,2.9166666666666665,0.58,28.0,1,2013,9
540,SPTN,33,06/12/2014,06/14/2022,3.0,0.21,12.5,1,2014,16
541,FRG,10,04/08/2020,06/30/2022,3.0,0.625,66.66666666666666,1,2020,7
542,WING,22,12/01/2017,05/19/2022,2.590909090909091,0.17,4428.571428571428,1,2017,6
543,APD,38,06/27/2013,06/30/2022,2.8421052631578947,1.62,15.789473684210549,1,2013,9
544,IBKR,45,08/30/2011,05/31/2022,2.933333333333333,0.1,900.0,1,2011,12
545,FRC,36,07/30/2013,04/27/2022,2.9166666666666665,0.27,22.727272727272734,1,2013,9
546,CBSH,1,06/06/2022,06/06/2022,3.0,0.265,0.0,0,2022,34
547,AUBN,103,12/06/1996,06/09/2022,3.0,0.265,66.66666666666669,3,1996,27
548,LBAI,44,07/27/2011,05/06/2022,3.022727272727273,0.145,16.666666666666686,1,2011,22
549,HPQ,37,09/09/2013,09/13/2022,2.918918918918919,0.25,28.86597938144328,1,2013,9
550,LAUR,2,11/01/2021,12/13/2021,0.5,0.58,0.0,0,2021,1
551,XRX,58,03/27/2008,06/29/2022,3.0,0.25,300.0,2,2008,22
552,GSBC,132,04/20/1990,06/24/2022,2.9242424242424243,0.4,373.33333333333337,4,1990,32
553,SQFT,7,11/20/2020,06/09/2022,2.7142857142857144,0.106,1.0000000000000142,1,2020,2
554,LOAN,37,08/13/2013,07/07/2022,2.972972972972973,0.125,250.00000000000006,1,2013,19
555,PFG,42,03/08/2012,06/01/2022,3.0238095238095237,0.64,16.66666666666667,1,2012,20
556,NYMTN,8,09/30/2020,06/30/2022,3.0,0.5,0.0,1,2020,5
557,MS,36,07/29/2013,04/28/2022,2.9166666666666665,0.7,100.0,1,2013,9
558,EFSC,70,03/15/2005,06/14/2022,2.9571428571428573,0.22,28.571428571428555,2,2005,17
559,STAF,4,02/14/2019,12/12/2019,2.5,0.01,0.0,0,2019,3
560,CMA,36,09/11/2013,06/14/2022,2.9166666666666665,0.68,76.47058823529412,1,2013,9
561,WRK,29,05/05/2015,05/11/2022,2.896551724137931,0.25,20.0,1,2015,7
562,TFC,37,08/07/2013,05/12/2022,2.8378378378378377,0.48,733.3333333333334,1,2013,9
563,NEWTL,11,10/11/2019,04/13/2022,2.727272727272727,0.359375,0.001391323705362879,1,2019,3
564,HD,37,06/04/2013,06/01/2022,2.918918918918919,1.9,32.038834951456295,1,2013,9
565,WSBF,39,04/09/2014,04/08/2022,2.4615384615384617,0.2,316.6666666666667,1,2014,8
566,LNC,36,10/08/2013,07/08/2022,2.9166666666666665,0.45,33.33333333333334,1,2013,9
567,VIRC,4,03/22/2018,12/26/2018,3.0,0.015,0.0,0,2018,23
568,BR,36,09/12/2013,06/14/2022,2.9166666666666665,0.64,32.87671232876713,1,2013,9
569,KMI,36,07/29/2013,04/29/2022,2.9166666666666665,0.278,60.0,1,2013,9
570,LOB,28,09/23/2015,05/27/2022,2.857142857142857,0.03,100.0,1,2015,7
571,SBCF,4,09/14/2021,06/14/2022,3.0,0.17,30.769230769230774,0,2021,34
572,LSBK,63,11/10/2006,05/06/2022,2.9523809523809526,0.16,75.00000000000003,2,2006,16
573,DLR,36,09/11/2013,06/14/2022,2.9166666666666665,1.22,8.602150537634401,1,2013,9
574,AGYS,84,10/05/1988,07/16/2009,2.9642857142857144,0.03,16.666666666666686,3,1988,34
575,WELL,18,02/12/2018,05/23/2022,2.8333333333333335,0.61,0.0,1,2018,4
576,HOPE,38,02/06/2013,04/27/2022,3.0,0.14,50.0,1,2013,21
577,COWNL,18,08/30/2018,11/30/2022,2.8333333333333335,0.484375,0.0,1,2018,4
578,PWOD,97,12/11/1998,06/06/2022,2.9072164948453607,0.32,126.66666666666669,3,1998,24
579,NICK,9,12/09/2011,09/18/2013,2.6666666666666665,0.12,1566.6666666666667,0,2011,19
580,TAST,1,08/24/2021,08/24/2021,0.0,0.41,0.0,0,2021,1
581,STRR,20,11/07/2013,08/15/2018,2.85,0.055,10.0,0,2013,9
582,GABC,109,10/18/1995,05/09/2022,2.9541284403669725,0.23,27.272727272727295,3,1995,29
583,TGT,37,08/19/2013,08/16/2022,2.918918918918919,1.08,32.35294117647058,1,2013,9
584,GEGGL,6,09/14/2022,12/14/2023,2.5,0.45816,1.1247740409292675,0,2022,0
585,TFX,37,08/13/2013,05/13/2022,2.8378378378378377,0.34,-1.4210854715202004e-14,1,2013,9
586,HSII,36,07/31/2013,05/05/2022,3.0,0.15,15.384615384615387,1,2013,15
587,NECB,5,07/30/2021,05/13/2022,2.0,0.18,200.0,0,2021,1
588,HWM,3,11/04/2021,05/05/2022,3.0,0.02,0.0,0,2021,2
589,WYNN,37,07/26/2011,02/25/2020,2.864864864864865,1.0,1500.0,1,2011,16
590,HVBC,1,03/07/2018,03/07/2018,0.0,0.5,0.0,0,2018,4
591,QUMU,7,03/29/2011,08/29/2012,2.4285714285714284,0.17,70.0,0,2011,11
592,FFNW,36,09/04/2013,06/02/2022,3.0277777777777777,0.12,25.0,1,2013,14
593,IPGP,1,12/19/2012,12/19/2012,0.0,0.65,0.0,0,2012,10
594,DOV,36,08/28/2013,05/27/2022,2.9166666666666665,0.5,6.818181818181813,1,2013,9
595,HONE,8,07/13/2020,04/12/2022,2.625,0.07,66.66666666666669,1,2020,2
596,AME,36,09/12/2013,06/09/2022,2.9166666666666665,0.22,55.55555555555557,1,2013,9
597,DHI,33,05/13/2014,05/06/2022,3.0,0.225,65.78947368421052,1,2014,10
598,ULH,6,02/26/2021,06/03/2022,3.0,0.105,0.0,0,2021,13
599,KZIA,1,01/28/2013,01/28/2013,0.0,4.0928,0.0,0,2013,9
600,WASH,122,06/26/1992,06/30/2022,2.9754098360655736,0.54,13.63636363636364,3,1992,34
